-2.5928,19.469,13.493,4.6603,8.6424,-2.4524,8.188,-8.4495,-12.751,-6.4929,-0.86782,2.0882,2.6664,-10.999,9.3794,-11.157,0.71476,0.76384,5.6574,2.8075,-3.2257,-6.8822,3.5776,3.5515,-2.8574,0.87777,-4.4062,4.9657,-3.9718,1.5976,-2.6893,0.67446,1.2355,5.5374,2.2791,-1.1736,-5.4255,3.1088,-2.0781,0.8986,0.7008,0.9038,-2.9496,-1.0206,0.015668,-0.93835,-4.5294,-4.0446,1.4943,-0.54829,5.1264,3.0532,3.0166,3.0523,-1.1267,-1.1262,0.68777,-2.0541,-3.0801,-0.71402,-1.4471,3.0161,-0.4816,-0.37598,-1.2011,-0.97981,-1.8954,3.4025,0.65348,0.97754,0.58824,-4.4786,0.22311,2.1755,-3.2847,1.0836,0.38305,0.33051,-0.34402,-0.87619,-0.75852,-1.2615,2.5446,-3.6809,2.0281,1.3923,0.36908,1.4626,-3.0405,-1.1156,0.0031128,0.43341,0.58069,0.097332,-1.9159,0.018068,0.43724,-0.25252,1.6608,-1.0915
-0.63532,21.291,9.3165,6.8124,3.1052,-3.5408,8.1744,-8.9678,-15.968,-7.0036,0.35244,6.6786,3.3641,-11.448,12.164,-7.8185,-0.17195,-0.2521,5.1388,3.9418,-4.901,-4.6478,2.2352,3.7211,-4.6008,0.77237,-1.2721,3.7405,-3.5321,-0.16003,-2.6326,-0.90782,4.012,4.0285,4.2874,2.0059,-2.1453,3.516,-0.75543,0.32077,1.529,1.9345,-3.5931,-3.0929,2.101,-0.50249,-4.9634,-4.6866,0.64742,-2.136,4.8508,2.8344,0.17174,7.0097,-0.87626,-0.53696,-1.9656,-1.3544,-2.5046,-0.81203,-2.6079,0.67704,-2.4496,-1.0722,-2.1894,-2.4418,-0.43837,1.1111,1.7437,2.3476,5.02,-4.6076,2.4519,-0.79662,-1.9089,0.89188,1.9523,3.2639,0.2718,1.3881,3.2731,-0.69638,1.1736,-7.1542,0.6821,-0.22398,1.0676,1.9688,-2.0313,-0.81042,-1.572,-0.48447,-0.66037,-0.74708,-1.7141,-0.75535,0.089901,0.61993,1.4775,0.22291
-0.87343,13.281,20.697,6.3753,9.3105,-1.3047,7.3097,-6.4699,-7.6729,-1.0992,0.58211,-3.9561,-1.476,-3.2698,6.9238,-5.7623,-5.1818,6.8707,7.3633,2.761,4.6676,-2.0976,0.64678,1.3129,-2.3896,-1.5301,-4.3997,2.9964,-4.0173,6.9225,-4.9655,0.58261,-1.1729,4.4186,-5.7129,5.7828,-0.61097,0.32995,-1.544,-0.14324,3.7746,-0.17269,3.7933,-1.2417,-2.8729,0.86722,5.4949,-0.091303,2.3797,-0.32263,-3.1933,1.1653,-0.83372,3.5211,3.763,-1.4172,-1.4865,3.9886,0.53237,-3.3972,-0.98669,-0.011892,2.8232,-3.2311,-0.6512,-0.80739,-0.84733,3.1095,0.75634,1.2224,-3.1621,0.78822,-0.67142,-0.13677,0.69125,-1.4766,1.1707,0.36527,0.92287,-2.7015,-3.2571,-1.87,-0.62548,4.1427,-0.92018,-3.0827,1.9542,2.0604,2.0765,-0.22336,2.6256,-0.18214,1.4351,0.41551,1.0573,0.77585,1.118,-1.5198,4.0861,-1.8494
6.7525,20.546,16.85,-6.7384,12.371,-1.4721,11.707,3.6697,-7.6254,0.36515,1.5312,1.303,3.7604,-9.1984,6.6957,-8.437,-0.88961,1.2424,-1.3842,-0.65311,0.27934,2.0686,0.56246,-4.383,0.48415,1.2494,-2.6178,6.2853,-7.1359,-2.1199,-2.6562,-3.9355,-2.0054,-3.0054,-6.4761,5.9268,-1.9565,0.67765,1.7097,1.36,-0.23352,-1.5248,0.6633,3.059,-3.8111,3.9524,4.0914,3.5355,-0.23603,0.50546,5.2497,-3.6647,3.4629,-2.9244,-0.24181,0.78724,1.1614,-1.0118,2.2145,-0.55334,-0.50729,1.0383,2.5236,3.2402,-2.2406,1.6945,-1.0561,-2.9447,-1.54,3.4938,-1.7055,5.4265,2.4427,-0.68691,0.47072,-1.8033,-2.5098,-3.5938,2.6447,-0.11127,3.7551,-2.6016,2.5244,-1.2664,-3.6883,2.2132,-0.094345,1.5943,0.0073486,-3.9811,3.5007,0.62928,-2.6764,-1.3885,-2.1468,-1.5801,-3.2017,0.74723,-2.1987,3.8076
4.2885,10.849,23.043,-2.0417,12.044,2.3441,9.9069,0.59815,-6.9848,0.36172,-5.0958,-1.8956,4.1133,-6.2555,6.1748,-7.679,-0.01697,2.7943,4.1805,1.2348,-2.6127,-3.3303,-0.65382,-4.885,3.9158,5.5572,0.17327,7.3724,-5.065,4.0951,-0.60809,-4.9904,3.2208,-2.1387,-1.6441,0.499,-7.2955,-0.94564,0.12145,1.7753,-3.0374,-0.25114,-0.21328,3.6964,-0.70227,1.8042,4.0788,1.0861,-3.1677,-0.66441,0.1839,-0.8642,3.0431,-3.5973,-2.0261,0.67706,-0.2912,-3.0898,-0.034041,1.3055,2.7486,-2.1663,2.6962,-0.72149,1.0363,3.7905,-2.0068,-3.7967,0.89109,-1.0924,-2.2157,1.4846,-1.0711,2.9562,4.1915,3.8498,-2.88,0.17986,-1.5896,-1.6157,-2.5283,2.14,3.6229,2.3004,-0.76248,-2.5808,-1.9958,1.9887,-0.10435,-0.11871,0.068488,-0.49921,2.8972,2.5127,1.335,5.0977,-0.18762,2.1139,-2.1204,-0.18762
3.7311,14.59,22.441,1.0443,6.1446,-4.5924,10.085,-1.5157,-9.9788,-1.207,-2.4487,-0.97454,4.467,-6.821,8.4962,-5.1002,-3.5331,6.3497,2.6975,2.4491,3.0666,-1.0066,-0.60395,-0.81757,0.42295,1.9335,-0.59162,6.744,-4.5072,4.0784,-5.1769,-2.3299,3.2248,0.60707,-6.735,5.8204,-4.7083,-0.40088,1.3441,4.1538,0.67243,-0.5514,2.5463,0.39155,-2.8178,2.6437,5.5769,0.46584,-2.2107,0.49678,3.1415,-1.5579,-1.6008,-2.8592,-0.41509,0.94503,-1.0855,-0.91311,1.2395,1.1079,-0.3722,-1.5061,-2.3066,2.0543,0.81111,-0.16728,1.293,-3.6753,1.5883,1.7665,-3.9589,3.0448,-1.3674,0.2753,0.48084,-1.1401,-0.33602,-1.648,0.10957,2.1888,1.2111,1.1339,0.03448,3.0391,-0.26596,2.5925,-1.8769,0.79706,-0.46179,-1.3664,0.55904,-1.4358,0.077253,0.30968,-0.8775,-1.6477,2.5683,0.66537,-2.9901,-0.17938
1.9413,13.02,23.644,0.10906,6.2401,-3.6425,9.0281,-2.6001,-9.7617,0.32878,-2.6626,-1.5069,3.5036,-7.6939,8.5586,-5.7159,-5.051,5.784,4.1101,3.7061,-0.40399,-1.3332,-0.60442,0.63825,1.4292,3.7094,-0.28515,6.7628,-4.2636,6.019,-4.9265,-1.1224,4.2884,1.0076,-4.3913,3.9388,-6.6275,-0.93282,-0.17835,3.0719,-0.54621,-1.0313,0.39224,0.81186,-1.8597,3.3956,3.5357,-0.76284,-2.9743,1.02,3.1085,-0.30825,-0.78496,-3.1895,-1.2217,0.80293,0.48293,-1.4185,1.2104,1.168,0.44985,-1.4233,-1.984,2.3362,0.41184,-0.60217,0.16345,-1.4286,3.4863,0.15566,-4.4481,2.0413,-1.5303,1.8221,1.5923,-0.60271,-0.59711,-0.68564,-0.88389,0.60851,0.13837,1.2449,-0.24552,3.2127,0.38473,2.652,-2.5624,1.0277,-0.99269,-1.4493,-1.0515,-1.624,1.7223,0.96259,0.16751,-0.80876,2.8555,1.0853,-2.7763,-0.17069
1.4178,16.593,18.746,2.2601,1.5587,-4.6131,8.2009,-7.7347,-12.024,-1.2522,-1.0934,1.8788,2.0784,-9.5214,11.71,-7.658,-2.3711,2.49,6.5878,3.5877,-3.051,-3.1249,2.044,4.4062,-2.9961,1.0978,-3.3554,4.2916,-3.6201,5.9088,-7.2615,0.73915,3.896,2.9341,0.2396,3.2714,-3.081,1.6802,-2.6829,0.11745,2.646,-0.17995,-0.91075,-2.5847,-0.28726,2.523,-3.4171,-3.8042,-0.32024,-1.0088,3.8427,3.6981,-0.0028128,3.1224,0.73897,2.3809,-0.099069,0.23991,-1.0318,-0.22933,-1.7039,2.0107,-0.93237,1.4131,-1.1934,-3.1123,-0.41299,0.8996,3.0782,0.58824,-1.4431,-1.1609,0.8962,-0.39291,-2.3261,-0.21565,0.76915,2.5501,1.2515,-1.9294,0.29321,2.8622,-1.7774,-3.9396,1.9186,0.57864,0.19279,1.4421,0.18567,0.37646,-1.1383,0.97882,2.7988,0.52472,-0.69337,1.0054,1.6031,-3.0218,0.57534,-0.017543
-5.4124,-3.3882,-11.787,1.5569,-16.374,6.2381,-0.84441,9.3487,1.1582,0.88283,-10.111,-7.8078,5.9741,-0.96524,5.6602,-2.2989,-3.7071,-3.3198,-6.1026,-6.4427,2.968,6.3193,6.9005,-2.2289,-4.8375,-10.546,9.1889,2.031,-1.6807,0.9658,2.9891,-0.023994,-2.8463,2.5189,-1.6702,3.137,-1.9043,1.8663,1.2175,-0.97504,0.96636,0.77661,-0.95038,-2.4895,1.2423,0.11704,-0.090248,-4.5375,-0.71519,0.87154,0.45889,-1.1979,2.7886,-2.0757,-0.90461,-0.86382,-1.8033,-2.2785,0.48855,0.92235,-2.0271,1.8545,3.4774,-0.013814,-2.685,2.7723,-0.12356,1.6076,2.2479,0.36385,-0.77965,-2.3718,-1.0798,-0.80343,2.2374,1.6493,-3.2336,-0.64796,-0.18821,-1.5118,-3.9278,-2.7271,-0.55025,-0.38237,-1.936,2.0874,1.1197,2.9136,2.5921,-0.20866,-0.8081,-0.96254,-2.1484,0.10369,0.12161,-0.81277,0.63656,-1.1348,-1.3758,1.489
-6.9481,-1.7525,-9.411,1.4473,-18.22,6.5394,-0.69639,9.2748,-3.5578,1.9291,-8.4902,-7.4898,7.1314,3.4464,6.9185,-1.0821,-5.0056,3.1356,-7.3056,-3.8534,3.3506,5.2645,6.8812,-0.92647,-5.4466,-7.3516,6.7949,1.1791,3.4677,1.2295,1.6288,2.3292,-2.3882,4.668,-1.9977,5.0651,-0.3155,0.52419,0.63585,-4.3093,0.53241,-0.54091,0.21913,-2.6499,1.1839,0.86422,-2.5105,-2.6256,-1.9064,1.225,4.1656,-2.1071,1.6297,0.12227,-3.2161,-1.8157,-1.4261,-2.5621,-0.47048,0.059519,-4.6177,-1.6196,-0.1439,1.2574,-0.16755,2.0047,0.025672,3.9678,1.4529,-0.67987,-0.56194,-1.4727,-0.84632,-0.85403,-0.58586,-0.54825,-3.7778,-1.392,0.15746,-0.72102,-2.3691,-0.29686,-3.9933,0.26575,0.033884,2.1375,2.8484,0.8585,1.5291,2.0325,-0.77189,-0.77646,0.040705,-0.070539,-1.6789,0.13343,0.17506,-0.66431,-0.31297,0.91044
-16.227,-7.5192,1.0171,-1.3643,-21.013,6.1442,-4.2546,7.0747,-1.4724,2.3821,0.43611,-0.75823,4.3472,8.7039,3.3842,-3.8383,-1.8449,5.4199,-0.21186,-2.4787,0.6086,6.7782,4.6809,0.9424,-1.9435,-2.4591,1.125,2.4922,2.6238,-2.6805,-0.70287,-0.56078,-0.86279,4.745,-3.4629,2.499,1.9866,-5.7051,0.75455,-2.9513,-2.5491,0.78838,2.4473,1.2907,2.3692,2.6776,0.24455,-1.7267,-0.25363,-1.157,3.9519,-3.9311,-0.21549,1.6934,-0.70151,-1.0891,-0.33808,-1.7584,1.2823,-0.12929,-1.9582,-1.2137,0.83159,-1.17,1.6676,2.8384,3.9401,0.85182,-1.1827,-0.60219,-2.2615,-0.086211,1.4112,0.13367,-4.1282,-2.0846,-3.5122,-0.020477,2.6304,1.8829,-1.9923,1.86,-1.3549,-1.4669,1.3047,1.5791,-1.7455,0.93376,-1.4434,1.7082,1.6604,1.0812,0.95452,1.0106,-1.9497,-0.086508,-1.4481,0.36599,0.6615,2.5099
-14.057,-3.155,-0.37799,2.2755,-23.61,5.8399,-5.3185,9.587,0.82492,3.5609,-5.7679,-2.1588,3.8909,4.664,5.4076,-2.2863,-0.12407,6.6259,-0.22712,-3.0294,-2.0218,5.249,5.4547,0.77559,-4.2172,-3.9735,4.7232,2.951,3.841,-3.374,-1.5902,-0.068501,-2.2772,5.295,-2.9311,1.3263,1.2203,-5.0123,2.7231,-5.4534,1.0714,0.14177,1.0035,1.7213,2.6357,2.222,-4.0912,0.9103,1.4286,0.42132,4.0211,-3.5898,1.4603,3.1648,-1.0427,-1.9592,-0.45015,-1.1148,-0.14072,-0.92099,-1.3823,-3.5841,-1.0644,1.8958,2.3896,2.196,1.3795,1.7369,-0.75926,0.85158,-1.4995,0.45831,1.143,1.0212,0.092951,0.61674,-1.0231,-1.9371,0.51337,2.1955,-0.47154,2.0706,-1.555,-2.0659,1.1521,2.1394,1.2246,0.5485,-0.40323,1.5915,1.7274,-0.46955,0.9534,0.36172,-2.4203,3.012,-1.1698,1.329,-0.32764,1.7231
-1.6668,10.558,-16,-14.536,4.411,3.9932,-16.656,-4.8126,-2.5662,5.3452,-7.4429,-7.861,4.6149,2.818,3.229,-1.458,-5.7613,5.0577,-9.4659,2.7857,-0.38069,1.7096,2.0403,-1.9015,-3.0689,-2.2972,1.0337,0.46117,2.6205,-4.128,-2.0447,-2.3896,5.833,-0.76117,-0.3833,2.2481,-3.8834,-4.0427,3.4771,-5.0432,1.3196,1.4527,-0.33475,-1.8006,3.0839,1.7162,3.5345,-2.6954,4.4871,-1.6712,-0.34611,-1.0572,-8.0387,1.9587,-2.3431,0.91479,-2.289,-1.4959,-3.1159,-2.2713,-1.5727,-0.14423,-2.0907,3.0508,-0.74246,-3.612,-0.20694,-3.9459,0.44848,1.3826,-3.0221,-1.2466,-0.51686,-2.5901,-1.7979,0.34988,0.48313,0.072439,0.17138,1.0066,-0.74381,0.19528,1.0616,1.4692,0.31475,-2.6585,-1.3662,-0.43173,-2.9049,-1.466,-0.13215,-3.3089,3.747,0.67132,2.318,5.9158,-4.0474,0.94909,2.3656,0.16153
-3.0185,9.0515,-12.302,-15.757,-0.060173,7.7261,-9.2817,-5.3392,-3.6695,3.4194,-1.4771,-9.3247,5.4873,4.0291,-0.85357,-3.8074,-2.4927,0.19105,-9.6772,3.9701,3.9193,3.0858,-1.8874,-0.9556,-6.135,-1.6384,0.75692,-1.7052,2.1549,2.637,-2.4963,0.37163,1.5486,2.5508,-3.4339,-2.0652,-1.2946,-0.52798,4.2953,-4.1383,0.15196,4.7988,-5.3506,-5.8752,1.624,1.4615,1.7801,-4.3137,-0.54828,3.0125,-2.23,2.7174,-3.493,-1.4934,-3.3072,0.33541,-0.09852,-3.0714,-0.43877,-1.4326,0.62952,-0.68711,-2.9495,1.2629,0.89766,-2.938,-1.6457,-3.1014,-0.33667,-0.60036,-1.0075,-0.44857,-3.2126,0.86665,-2.9296,2.1196,-3.2798,1.2265,1.3117,2.0326,1.8213,0.57702,-1.3423,0.43035,-3.236,-0.60007,2.1617,-1.4065,1.6431,0.78799,-0.28041,0.097791,0.56321,-0.41378,1.3381,2.7393,-2.0977,0.029057,1.9739,-0.013187
-13.38,-6.3462,-1.2043,-14.298,-9.0617,4.3916,-10.111,-8.1405,2.4349,4.204,1.1331,-1.2242,7.4675,7.1658,5.2313,-1.0763,-5.7143,2.0598,-2.2488,1.2477,7.2291,4.8745,0.67171,0.29145,-3.5563,-6.0258,3.1475,-2.1976,-3.3002,-3.8446,-3.1004,2.0159,3.1369,5.1543,1.5366,1.545,4.336,-0.66776,-1.3838,-1.1305,0.22735,4.4736,-3.0959,-0.082187,-0.85999,2.6564,3.9415,-2.0857,0.58151,2.7771,3.3387,-3.3021,-1.3142,3.6343,1.8246,-0.53002,-1.0877,4.8298,-0.09305,1.1929,1.5684,1.464,0.98069,-1.9501,3.1846,-3.0962,1.416,-3.3143,2.5739,-1.1106,0.54415,1.334,-1.9131,-0.54247,1.0991,-1.4662,0.075032,0.8397,-2.136,3.3948,1.0931,-1.0327,1.8215,0.94434,0.89588,2.5647,-1.4186,-0.47831,0.19205,0.056657,-1.4157,2.1981,1.1974,-1.8222,-0.51113,0.14496,-0.25848,-1.5389,0.89251,3.7213
-11.981,-8.6128,-2.8159,-18.828,-4.7137,5.2977,-8.0964,-6.4847,2.7843,4.2452,-1.0076,-2.675,8.5694,5.6598,4.5376,-0.70065,-9.0409,-0.3695,-5.3974,1.0556,7.6478,3.0666,-1.3974,-0.25349,-4.1111,-6.0431,1.4398,-2.7041,-4.4572,-2.1438,-1.8414,0.017243,2.2322,6.7201,0.026351,0.023085,3.9216,-0.89707,-0.4259,-0.090618,-1.5689,3.9473,-4.3059,0.12873,-0.40413,3.8,5.5618,-1.7349,-0.63169,2.1702,1.4921,-3.1163,0.53767,1.3823,2.2231,0.792,1.3046,2.8128,-0.77137,1.1035,0.13843,2.0255,0.45998,1.4292,3.1703,-4.0562,2.0038,-2.75,2.7732,-0.97626,-1.1368,0.30478,-1.5664,1.8331,1.6107,-0.4695,-1.2429,-1.2832,0.19967,3.9786,2.359,2.0437,1.1891,-1.0301,0.48922,-0.87292,0.67667,1.9888,-3.0525,0.51744,-1.1823,1.819,1.1529,-1.8596,-1.0241,-2.6307,-1.5544,0.17035,2.1206,2.7011
